date,United States,Germany,United Kingdom,Japan,Canada,France
2015-01-01,1.51,0.64,1.31,0.35,0.78,0.86
2015-01-02,1.45,0.61,1.3,0.35,0.74,0.84
2015-01-05,1.38,0.62,1.25,0.34,0.71,0.85
2015-01-06,1.32,0.55,1.17,0.31,0.68,0.78
2015-01-07,1.36,0.59,1.19,0.32,0.68,0.84
2015-01-08,1.41,0.61,1.22,0.32,0.73,0.85
2015-01-09,1.38,0.61,1.2,0.3,0.71,0.85
2015-01-12,1.36,0.59,1.19,0.3,0.68,0.82
2015-01-13,1.36,0.6,1.18,0.29,0.68,0.81
2015-01-14,1.35,0.54,1.12,0.28,0.69,0.72
2015-01-15,1.3,0.62,1.12,0.28,0.65,0.76
2015-01-16,1.35,0.62,1.13,0.27,0.66,0.73
2015-01-19,1.35,0.61,1.14,0.23,0.66,0.74
2015-01-20,1.3,0.61,1.15,0.25,0.64,0.73
2015-01-21,1.36,0.69,1.14,0.28,0.88,0.78
2015-01-22,1.35,0.62,1.16,0.33,0.87,0.71
2015-01-23,1.31,0.53,1.14,0.25,0.91,0.64
2015-01-26,1.31,0.54,1.15,0.24,0.94,0.67
2015-01-27,1.31,0.54,1.12,0.27,0.93,0.66
2015-01-28,1.26,0.52,1.1,0.29,0.91,0.66
2015-01-29,1.24,0.53,1.06,0.29,0.91,0.69
2015-01-30,1.19,0.49,0.98,,0.86,0.63
2015-02-02,1.21,0.5,1.0,0.27,0.84,0.64
2015-02-03,1.28,0.54,1.08,0.34,0.88,0.68
2015-02-04,1.27,0.56,1.14,0.35,0.87,0.7
2015-02-05,1.3,0.56,1.15,0.31,0.93,0.7
2015-02-06,1.31,0.58,1.21,0.31,0.96,0.73
2015-02-09,1.33,0.56,1.2,0.3,0.95,0.78
2015-02-10,1.35,0.59,1.24,0.34,1.0,0.82
2015-02-11,1.35,0.57,1.26,0.34,1.01,0.8
2015-02-12,1.36,0.54,1.28,0.35,0.98,0.76
2015-02-13,1.41,0.56,1.29,0.38,1.0,0.76
2015-02-16,1.41,0.56,1.3,0.4,1.0,0.77
2015-02-17,1.48,0.59,1.37,0.36,1.05,0.8
2015-02-18,1.48,0.6,1.42,0.37,1.05,0.8
2015-02-19,1.5,0.6,1.4,0.36,1.04,0.8
2015-02-20,1.48,0.59,1.35,0.35,1.02,0.78
2015-02-23,1.46,0.58,1.38,0.35,0.97,0.76
2015-02-24,1.43,0.59,1.35,0.34,0.85,0.76
2015-02-25,1.37,0.56,1.31,0.32,0.85,0.73
2015-02-26,1.38,0.53,1.32,0.32,0.85,0.71
2015-02-27,1.37,0.56,1.36,0.32,0.83,0.74
2015-03-02,1.42,0.57,1.21,0.32,0.88,0.76
2015-03-03,1.44,0.57,1.24,0.35,0.92,0.8
2015-03-04,1.46,0.59,1.27,0.38,0.9,0.8
2015-03-05,1.48,0.55,1.28,0.4,0.91,0.77
2015-03-06,1.52,0.6,1.32,0.38,0.99,0.82
2015-03-09,1.5,0.53,1.31,0.41,0.97,0.74
2015-03-10,1.45,0.47,1.26,0.44,0.95,0.67
2015-03-11,1.43,0.45,1.26,0.39,0.92,0.62
2015-03-12,1.45,0.48,1.22,0.36,0.92,0.64
2015-03-13,1.46,0.49,1.22,0.39,0.92,0.64
2015-03-16,1.42,0.49,1.21,0.4,0.9,0.65
2015-03-17,1.38,0.49,1.2,0.41,0.87,0.66
2015-03-18,1.37,0.43,1.17,0.36,0.84,0.62
2015-03-19,1.36,0.42,1.12,0.33,0.84,0.61
2015-03-20,1.35,0.42,1.12,0.32,0.85,0.59
2015-03-23,1.34,0.45,1.12,0.29,0.85,0.62
2015-03-24,1.32,0.46,1.11,0.29,0.84,0.65
2015-03-25,1.32,0.45,1.08,0.3,0.84,0.65
2015-03-26,1.38,0.46,1.15,0.3,0.84,0.65
2015-03-27,1.37,0.45,1.14,0.33,0.84,0.66
2015-03-30,1.37,0.45,1.16,0.33,0.86,0.67
2015-03-31,1.37,0.43,1.15,0.36,0.85,0.64
2015-04-01,1.32,0.42,1.15,0.35,0.82,0.62
2015-04-02,1.37,0.45,1.16,0.32,0.82,0.66
2015-04-03,1.36,0.45,,0.35,0.82,0.66
2015-04-06,1.4,0.45,,0.32,0.85,0.66
2015-04-07,1.37,0.45,1.16,0.34,0.84,0.64
2015-04-08,1.37,0.45,1.14,0.34,0.83,0.64
2015-04-09,1.41,0.44,1.14,0.35,0.86,0.64
2015-04-10,1.39,0.44,1.15,0.34,0.85,0.62
2015-04-13,1.4,0.44,1.16,0.33,0.83,0.62
2015-04-14,1.39,0.42,1.1,0.32,0.81,0.6
2015-04-15,1.39,0.38,1.12,0.32,0.78,0.54
2015-04-16,1.41,0.36,1.13,0.32,0.79,0.54
2015-04-17,1.36,0.35,1.12,0.3,0.78,0.55
2015-04-20,1.37,0.34,1.11,0.3,0.78,0.54
2015-04-21,1.39,0.37,1.1,0.3,0.8,0.54
2015-04-22,1.43,0.42,1.16,0.31,0.83,0.58
2015-04-23,1.43,0.43,1.18,0.32,0.83,0.6
2015-04-24,1.4,0.42,1.16,0.31,0.81,0.61
2015-04-27,1.4,0.43,1.18,0.3,0.82,0.61
2015-04-28,1.44,0.44,1.19,0.3,0.88,0.62
2015-04-29,1.48,0.52,1.28,0.3,0.91,0.73
2015-04-30,1.46,0.59,1.3,0.33,0.9,0.79
2015-05-01,1.52,0.6,1.3,0.36,0.95,0.8
2015-05-04,1.54,0.67,,0.36,1.0,0.87
2015-05-05,1.56,0.74,1.39,0.36,1.05,0.98
2015-05-06,1.61,0.81,1.41,0.36,1.12,1.06
2015-05-07,1.55,0.79,1.38,0.41,1.07,1.05
2015-05-08,1.58,0.75,1.36,0.41,1.03,0.99
2015-05-11,1.66,0.82,1.38,0.39,1.11,1.05
2015-05-12,1.65,0.87,1.43,0.45,1.1,1.11
2015-05-13,1.72,0.91,1.45,0.45,1.14,1.14
2015-05-14,1.69,0.88,1.44,0.46,1.13,1.1
2015-05-15,1.61,0.82,1.39,0.41,1.07,1.04
2015-05-18,1.66,0.84,1.41,0.4,1.07,1.08
2015-05-19,1.68,0.8,1.43,0.39,1.13,1.03
2015-05-20,1.66,0.84,1.44,0.4,1.11,1.07
2015-05-21,1.62,0.86,1.43,0.42,1.08,1.08
2015-05-22,1.6,0.82,1.38,0.43,1.09,1.05
2015-05-25,1.6,0.82,,0.43,1.1,1.06
2015-05-26,1.53,0.77,1.34,0.43,1.06,1.02
2015-05-27,1.48,0.78,1.34,0.39,1.04,1.02
2015-05-28,1.51,0.76,1.32,0.41,1.05,1.01
2015-05-29,1.52,0.71,1.3,0.4,1.06,0.97
2015-06-01,1.53,0.76,1.34,0.4,1.07,1.03
2015-06-02,1.61,0.91,1.4,0.42,1.12,1.17
2015-06-03,1.69,1.06,1.48,0.46,1.18,1.31
2015-06-04,1.65,1.02,1.47,0.5,1.17,1.28
2015-06-05,1.7,1.02,1.51,0.49,1.19,1.3
2015-06-08,1.7,1.05,1.5,0.49,1.18,1.34
2015-06-09,1.72,1.11,1.53,0.45,1.22,1.4
2015-06-10,1.76,1.14,1.55,0.5,1.23,1.44
2015-06-11,1.66,1.05,1.52,0.54,1.16,1.34
2015-06-12,1.67,1.02,1.45,0.5,1.16,1.34
2015-06-15,1.65,1.01,1.47,0.5,1.14,1.39
2015-06-16,1.62,0.99,1.45,0.5,1.13,1.38
2015-06-17,1.67,1.0,1.46,0.48,1.14,1.37
2015-06-18,1.7,1.01,1.46,0.44,1.17,1.35
2015-06-19,1.64,0.96,1.44,0.41,1.12,1.31
2015-06-22,1.72,1.07,1.49,0.42,1.18,1.39
2015-06-23,1.73,1.06,1.49,0.46,1.2,1.38
2015-06-24,1.69,1.04,1.48,0.46,1.17,1.37
2015-06-25,1.72,1.06,1.47,0.47,1.19,1.4
2015-06-26,1.76,1.11,1.5,0.48,1.24,1.46
2015-06-29,1.69,1.01,1.48,0.44,1.18,1.39
2015-06-30,1.71,0.99,1.46,0.46,1.2,1.36
2015-07-01,1.73,1.05,1.49,0.48,1.2,1.43
2015-07-02,1.76,1.09,1.48,0.51,1.25,1.49
2015-07-03,1.76,1.04,1.43,0.47,1.22,1.43
2015-07-06,1.7,1.01,1.44,0.45,1.17,1.4
2015-07-07,1.67,0.9,1.33,0.45,1.11,1.29
2015-07-08,1.65,0.93,1.39,0.41,1.08,1.29
2015-07-09,1.74,0.98,1.42,0.44,1.13,1.32
2015-07-10,1.76,1.11,1.5,0.43,1.19,1.43
2015-07-13,1.78,1.08,1.53,0.44,1.21,1.41
2015-07-14,1.76,1.07,1.52,0.45,1.19,1.38
2015-07-15,1.73,1.06,1.5,0.45,1.19,1.3
2015-07-16,1.7,1.05,1.46,0.44,1.16,1.29
2015-07-17,1.68,1.01,1.44,0.41,1.14,1.23
2015-07-20,1.67,0.98,1.44,0.41,1.15,1.2
2015-07-21,1.65,1.0,1.45,0.4,1.14,1.25
2015-07-22,1.62,0.97,1.38,0.41,1.11,1.22
2015-07-23,1.57,0.97,1.36,0.4,1.08,1.2
2015-07-24,1.58,0.92,1.32,,1.05,1.13
2015-07-27,1.57,0.92,1.32,,1.03,1.14
2015-07-28,1.58,0.92,1.34,0.4,1.06,1.16
2015-07-29,1.58,0.96,1.36,0.39,1.05,1.2
2015-07-30,1.53,0.89,1.34,0.4,1.04,1.13
2015-07-31,1.52,0.88,1.31,0.4,1.03,1.12
2015-08-03,1.48,0.87,1.3,0.4,1.02,1.13
2015-08-04,1.49,0.89,1.3,0.39,1.02,1.15
2015-08-05,1.54,1.0,1.33,0.39,1.03,1.26
2015-08-06,1.52,0.95,1.32,0.41,1.01,1.2
2015-08-07,1.45,0.92,1.26,0.41,0.98,1.17
2015-08-10,1.51,0.96,1.3,0.4,1.01,1.2
2015-08-11,1.47,0.91,1.25,0.39,0.97,1.13
2015-08-12,1.48,0.89,1.24,0.36,0.97,1.13
2015-08-13,1.48,0.91,1.28,0.37,0.98,1.15
2015-08-14,1.48,0.93,1.3,,0.98,1.18
2015-08-17,1.46,0.88,1.27,0.39,0.96,1.13
2015-08-18,1.47,0.9,1.29,0.37,0.98,1.16
2015-08-19,1.47,0.88,1.29,0.37,0.95,1.13
2015-08-20,1.41,0.84,1.23,0.36,0.94,1.12
2015-08-21,1.42,0.82,1.2,0.36,0.93,1.12
2015-08-24,1.44,0.84,1.17,0.34,0.94,1.14
2015-08-25,1.47,0.97,1.21,0.38,0.98,1.27
2015-08-26,1.5,0.93,1.27,0.36,1.05,1.23
2015-08-27,1.5,0.96,1.29,0.38,1.06,1.25
2015-08-28,1.47,0.95,1.27,0.36,1.03,1.23
2015-08-31,1.48,1.0,1.27,0.36,1.05,1.29
2015-09-01,1.45,1.01,1.25,0.35,1.01,1.31
2015-09-02,1.48,0.99,1.26,0.38,1.03,1.28
2015-09-03,1.47,0.96,1.25,0.38,1.03,1.24
2015-09-04,1.42,0.9,1.21,0.34,1.0,1.19
2015-09-07,1.42,0.9,1.2,0.35,1.0,1.3
2015-09-08,1.45,0.9,1.22,0.34,1.03,1.26
2015-09-09,1.46,0.92,1.24,0.35,1.03,1.26
2015-09-10,1.49,0.92,1.24,0.33,1.03,1.26
2015-09-11,1.48,0.88,1.23,0.33,1.01,1.23
2015-09-14,1.46,0.89,1.24,0.35,1.01,1.23
2015-09-15,1.48,0.97,1.27,0.36,1.07,1.32
2015-09-16,1.48,0.99,1.27,0.35,1.06,1.35
2015-09-17,1.51,0.99,1.26,0.35,1.05,1.34
2015-09-18,1.46,0.9,1.23,0.3,1.0,1.22
2015-09-21,1.5,0.92,1.25,0.3,1.02,1.24
2015-09-22,1.46,0.85,1.21,0.3,0.98,1.16
2015-09-23,1.45,0.85,1.21,0.3,0.97,1.16
2015-09-24,1.45,0.85,1.2,0.32,0.96,1.16
2015-09-25,1.47,0.89,1.23,0.31,0.98,1.21
2015-09-28,1.43,0.84,1.2,0.34,0.94,1.17
2015-09-29,1.4,0.84,1.19,0.32,0.92,1.16
2015-09-30,1.41,0.84,1.2,0.34,0.91,1.16
2015-10-01,1.39,0.8,1.18,0.31,0.9,1.13
2015-10-02,1.41,0.78,1.16,0.31,0.9,1.09
2015-10-05,1.45,0.82,1.2,0.31,0.93,1.14
2015-10-06,1.43,0.84,1.22,0.32,0.91,1.16
2015-10-07,1.44,0.84,1.23,0.34,0.92,1.15
2015-10-08,1.47,0.83,1.23,0.32,0.95,1.14
2015-10-09,1.45,0.86,1.26,0.31,0.96,1.17
2015-10-12,1.45,0.84,1.25,0.31,0.96,1.14
2015-10-13,1.43,0.84,1.26,0.31,0.91,1.14
2015-10-14,1.42,0.8,1.24,0.3,0.87,1.11
2015-10-15,1.42,0.81,1.25,0.31,0.9,1.12
2015-10-16,1.42,0.82,1.25,0.31,0.93,1.12
2015-10-19,1.44,0.83,1.27,0.32,0.93,1.14
2015-10-20,1.44,0.87,1.29,0.3,0.98,1.18
2015-10-21,1.4,0.82,1.27,0.3,0.92,1.13
2015-10-22,1.43,0.81,1.27,0.3,0.93,1.1
2015-10-23,1.45,0.83,1.29,0.29,0.97,1.11
2015-10-26,1.42,0.82,1.28,0.3,0.92,1.11
2015-10-27,1.42,0.78,1.24,0.3,0.93,1.07
2015-10-28,1.4,0.78,1.26,0.28,0.94,1.07
2015-10-29,1.45,0.86,1.29,0.29,0.97,1.15
2015-10-30,1.42,0.83,1.3,0.3,0.97,1.14
2015-11-02,1.42,0.86,1.3,0.31,0.99,1.18
2015-11-03,1.44,0.89,1.29,0.31,1.02,1.2
2015-11-04,1.41,0.92,1.28,0.32,1.01,1.21
2015-11-05,1.41,0.92,1.29,0.31,1.02,1.19
2015-11-06,1.44,0.98,1.3,0.32,1.04,1.24
2015-11-09,1.46,0.99,1.32,0.33,1.04,1.25
2015-11-10,1.47,0.97,1.32,0.32,1.05,1.23
2015-11-11,1.46,0.97,1.32,0.31,1.05,1.22
2015-11-12,1.44,0.96,1.31,0.3,1.05,1.21
2015-11-13,1.43,0.93,1.31,0.31,1.04,1.18
2015-11-16,1.42,0.9,1.31,0.31,1.04,1.16
2015-11-17,1.41,0.9,1.31,0.31,1.03,1.16
2015-11-18,1.4,0.88,1.28,0.32,1.01,1.12
2015-11-19,1.36,0.86,1.26,0.32,1.0,1.11
2015-11-20,1.35,0.87,1.26,0.34,1.01,1.13
2015-11-23,1.32,0.92,1.27,0.34,0.99,1.18
2015-11-24,1.31,0.9,1.25,0.32,1.0,1.15
2015-11-25,1.3,0.89,1.25,0.31,0.96,1.13
2015-11-26,1.3,0.89,1.23,0.31,0.94,1.13
2015-11-27,1.3,0.88,1.22,0.31,0.94,1.11
2015-11-30,1.28,0.89,1.22,0.31,0.94,1.12
2015-12-01,1.24,0.91,1.19,0.3,0.9,1.14
2015-12-02,1.25,0.91,1.18,0.33,0.9,1.14
2015-12-03,1.36,0.98,1.23,0.33,0.97,1.21
2015-12-04,1.33,0.98,1.28,0.36,0.95,1.23
2015-12-07,1.3,0.9,1.23,0.35,0.92,1.15
2015-12-08,1.29,0.88,1.23,0.35,0.94,1.13
2015-12-09,1.29,0.92,1.27,0.33,0.95,1.18
2015-12-10,1.29,0.9,1.26,0.34,0.94,1.16
2015-12-11,1.25,0.89,1.24,0.35,0.93,1.15
2015-12-14,1.28,0.91,1.24,0.32,0.96,1.2
2015-12-15,1.3,0.98,1.31,0.31,0.97,1.26
2015-12-16,1.29,1.0,1.31,0.33,0.96,1.29
2015-12-17,1.24,0.94,1.25,0.33,0.91,1.23
2015-12-18,1.25,0.9,1.24,0.32,0.9,1.19
2015-12-21,1.25,0.91,1.23,0.32,0.89,1.2
2015-12-22,1.26,0.94,1.26,0.32,0.9,1.25
2015-12-23,1.27,0.97,1.31,0.28,0.91,1.27
2015-12-24,1.24,0.97,1.3,0.27,0.89,1.26
2015-12-25,1.24,0.97,1.3,0.29,0.89,1.26
2015-12-28,1.22,0.9,1.3,0.28,0.89,1.21
2015-12-29,1.21,0.96,1.27,0.28,0.91,1.28
2015-12-30,1.22,0.97,1.31,0.27,0.92,1.3
2015-12-31,1.22,0.97,1.31,0.27,0.91,1.3
2016-01-01,1.22,0.97,1.31,0.27,0.91,1.3
2016-01-04,1.21,0.92,1.29,0.27,0.93,1.25
2016-01-05,1.22,0.92,1.31,0.25,0.92,1.24
2016-01-06,1.19,0.89,1.27,0.26,0.91,1.21
2016-01-07,1.2,0.92,1.28,0.26,0.9,1.25
2016-01-08,1.18,0.91,1.26,0.25,0.88,1.23
2016-01-11,1.24,0.92,1.26,0.25,0.94,1.25
2016-01-12,1.18,0.92,1.25,0.25,0.92,1.25
2016-01-13,1.19,0.95,1.25,0.23,0.92,1.21
2016-01-14,1.2,0.96,1.24,0.27,0.92,1.23
2016-01-15,1.18,0.93,1.22,0.25,0.86,1.21
2016-01-18,1.18,0.93,1.23,0.24,0.86,1.21
2016-01-19,1.19,0.94,1.24,0.25,0.89,1.21
2016-01-20,1.16,0.9,1.2,0.22,0.77,1.17
2016-01-21,1.2,0.9,1.24,0.23,0.81,1.15
2016-01-22,1.18,0.93,1.28,0.26,0.86,1.18
2016-01-25,1.14,0.92,1.27,0.25,0.84,1.15
2016-01-26,1.15,0.9,1.28,0.24,0.83,1.13
2016-01-27,1.17,0.89,1.28,0.23,0.82,1.12
2016-01-28,1.16,0.85,1.27,0.26,0.81,1.11
2016-01-29,1.15,0.81,1.22,0.18,0.8,1.04
2016-02-01,1.15,0.82,1.22,0.22,0.81,1.06
2016-02-02,1.13,0.78,1.16,0.23,0.74,1.04
2016-02-03,1.16,0.78,1.17,0.24,0.75,1.02
2016-02-04,1.14,0.79,1.21,0.23,0.76,1.04
2016-02-05,1.11,0.79,1.19,0.22,0.76,1.05
2016-02-08,1.08,0.73,1.09,0.23,0.71,1.03
2016-02-09,1.04,0.75,1.09,0.22,0.7,1.05
2016-02-10,0.98,0.76,1.07,0.24,0.64,1.05
2016-02-11,1.01,0.73,0.99,0.24,0.65,1.04
2016-02-12,1.03,0.77,1.04,0.24,0.69,1.07
2016-02-15,1.03,0.76,1.06,0.23,0.69,1.03
2016-02-16,1.05,0.78,1.08,0.19,0.7,1.06
2016-02-17,1.08,0.78,1.11,0.2,0.7,1.04
2016-02-18,1.05,0.74,1.08,0.2,0.68,0.99
2016-02-19,1.0,0.73,1.05,0.21,0.67,0.98
2016-02-22,1.0,0.71,1.05,0.2,0.67,0.94
2016-02-23,0.99,0.71,1.08,0.2,0.66,0.96
2016-02-24,0.99,0.67,1.03,0.16,0.65,0.93
2016-02-25,0.99,0.67,1.05,0.15,0.65,0.93
2016-02-26,0.97,0.69,1.07,0.16,0.67,0.93
2016-02-29,0.96,0.68,0.96,0.18,0.67,0.92
2016-03-01,0.99,0.71,0.97,0.15,0.7,0.95
2016-03-02,1.0,0.76,1.01,0.18,0.71,0.99
2016-03-03,0.99,0.75,1.0,0.18,0.71,0.99
2016-03-04,1.01,0.78,1.01,0.16,0.73,1.01
2016-03-07,1.0,0.77,1.01,0.16,0.74,1.09
2016-03-08,0.96,0.75,0.95,0.13,0.69,1.04
2016-03-09,0.99,0.78,1.01,0.14,0.72,1.07
2016-03-10,1.01,0.76,1.01,0.15,0.73,1.07
2016-03-11,1.03,0.74,1.02,0.15,0.77,1.03
2016-03-14,1.0,0.74,1.01,0.13,0.76,1.04
2016-03-15,1.01,0.77,1.01,0.14,0.76,1.08
2016-03-16,1.05,0.76,1.01,0.1,0.76,1.06
2016-03-17,1.03,0.7,0.98,0.16,0.76,0.98
2016-03-18,1.04,0.69,0.98,0.14,0.74,0.97
2016-03-21,1.04,0.71,0.99,0.14,0.74,0.99
2016-03-22,1.05,0.69,0.98,0.11,0.74,0.98
2016-03-23,1.03,0.68,0.99,0.12,0.69,0.98
2016-03-24,1.03,0.66,0.97,0.13,0.71,0.96
2016-03-25,1.03,0.66,0.97,0.15,0.71,0.96
2016-03-28,1.02,0.66,0.97,0.14,0.69,0.96
2016-03-29,1.02,0.64,0.95,0.14,0.67,0.92
2016-03-30,1.07,0.65,0.97,0.14,0.69,0.92
2016-03-31,1.05,0.64,0.97,0.16,0.68,0.92
2016-04-01,1.05,0.62,0.99,0.16,0.69,0.9
2016-04-04,1.03,0.61,1.0,0.14,0.68,0.89
2016-04-05,1.0,0.58,0.97,0.16,0.65,0.88
2016-04-06,1.02,0.61,1.0,0.17,0.67,0.9
2016-04-07,1.0,0.6,0.97,0.18,0.64,0.89
2016-04-08,1.02,0.61,0.98,0.17,0.66,0.9
2016-04-11,1.03,0.63,0.99,0.16,0.68,0.92
2016-04-12,1.04,0.68,1.0,0.15,0.71,0.97
2016-04-13,1.02,0.64,0.99,0.16,0.68,0.92
2016-04-14,1.03,0.67,1.0,0.17,0.7,0.96
2016-04-15,1.02,0.64,0.98,0.13,0.68,0.94
2016-04-18,1.03,0.66,1.01,0.14,0.7,0.96
2016-04-19,1.03,0.67,1.04,0.14,0.71,0.97
2016-04-20,1.05,0.66,1.02,0.13,0.71,0.96
2016-04-21,1.06,0.72,1.08,0.14,0.82,1.02
2016-04-22,1.07,0.73,1.1,0.17,0.84,1.02
2016-04-25,1.08,0.76,1.08,0.19,0.84,1.06
2016-04-26,1.07,0.79,1.11,0.16,0.85,1.05
2016-04-27,1.03,0.78,1.08,0.18,0.82,1.05
2016-04-28,1.04,0.75,1.07,0.16,0.8,1.02
2016-04-29,1.05,0.76,1.07,0.16,0.82,1.03
2016-05-02,1.08,0.74,1.07,0.11,0.85,1.01
2016-05-03,1.04,0.7,1.04,0.11,0.82,0.97
2016-05-04,1.04,0.7,1.07,0.11,0.82,0.98
2016-05-05,1.03,0.67,1.05,0.11,0.79,0.96
2016-05-06,1.04,0.66,1.01,0.13,0.8,0.95
2016-05-09,1.04,0.64,1.01,0.15,0.79,0.93
2016-05-10,1.04,0.63,1.02,0.15,0.79,0.92
2016-05-11,1.01,0.64,1.02,0.14,0.76,0.91
2016-05-12,1.0,0.67,1.02,0.14,0.75,0.94
2016-05-13,0.95,0.64,1.0,0.14,0.72,0.9
2016-05-16,0.97,0.66,1.01,0.14,0.75,0.91
2016-05-17,0.94,0.64,0.99,0.14,0.73,0.9
2016-05-18,0.96,0.68,1.01,0.15,0.73,0.93
2016-05-19,0.97,0.68,1.0,0.16,0.73,0.92
2016-05-20,0.96,0.67,1.01,0.13,0.72,0.92
2016-05-23,0.94,0.68,1.0,0.14,0.73,0.93
2016-05-24,0.95,0.68,0.99,0.13,0.74,0.92
2016-05-25,0.95,0.66,0.98,0.14,0.75,0.91
2016-05-26,0.96,0.66,0.97,0.11,0.71,0.92
2016-05-27,0.94,0.66,0.98,0.12,0.71,0.91
2016-05-30,0.94,0.68,0.98,0.12,0.7,0.94
2016-05-31,0.97,0.65,1.0,0.13,0.7,0.91
2016-06-01,0.94,0.65,0.97,0.13,0.71,0.91
2016-06-02,0.91,0.63,0.97,0.13,0.69,0.91
2016-06-03,0.93,0.6,0.94,0.14,0.67,0.86
2016-06-06,0.94,0.63,0.94,0.13,0.69,0.9
2016-06-07,0.93,0.59,0.9,0.13,0.7,0.86
2016-06-08,0.93,0.59,0.87,0.14,0.68,0.85
2016-06-09,0.92,0.58,0.86,0.12,0.67,0.83
2016-06-10,0.91,0.57,0.84,0.12,0.63,0.82
2016-06-13,0.9,0.57,0.83,0.12,0.62,0.84
2016-06-14,0.89,0.58,0.79,0.11,0.62,0.86
2016-06-15,0.9,0.58,0.78,0.09,0.6,0.85
2016-06-16,0.89,0.58,0.77,0.09,0.6,0.85
2016-06-17,0.92,0.63,0.76,0.1,0.6,0.88
2016-06-20,0.94,0.64,0.77,0.1,0.63,0.88
2016-06-21,0.94,0.63,0.79,0.1,0.65,0.87
2016-06-22,0.94,0.64,0.82,0.1,0.63,0.88
2016-06-23,0.97,0.66,0.85,0.09,0.67,0.9
2016-06-24,0.93,0.6,0.81,0.1,0.62,0.88
2016-06-27,0.84,0.54,0.78,0.09,0.59,0.79
2016-06-28,0.85,0.55,0.77,0.07,0.58,0.75
2016-06-29,0.88,0.53,0.74,0.07,0.58,0.73
2016-06-30,0.89,0.53,0.77,0.08,0.54,0.72
2016-07-01,0.85,0.52,0.7,0.08,0.54,0.71
2016-07-04,0.85,0.53,0.69,0.07,0.53,0.73
2016-07-05,0.83,0.5,0.65,0.08,0.5,0.73
2016-07-06,0.79,0.5,0.63,0.06,0.49,0.74
2016-07-07,0.8,0.51,0.64,0.07,0.51,0.74
2016-07-08,0.75,0.5,0.61,0.07,0.49,0.71
2016-07-11,0.78,0.53,0.6,0.08,0.51,0.72
2016-07-12,0.82,0.58,0.64,0.07,0.55,0.74
2016-07-13,0.81,0.61,0.63,0.08,0.51,0.7
2016-07-14,0.86,0.62,0.65,0.09,0.51,0.73
2016-07-15,0.88,0.66,0.67,0.1,0.52,0.77
2016-07-18,0.89,0.63,0.65,0.1,0.52,0.75
2016-07-19,0.86,0.61,0.63,0.09,0.5,0.74
2016-07-20,0.87,0.62,0.66,0.09,0.52,0.74
2016-07-21,0.88,0.6,0.67,0.1,0.54,0.74
2016-07-22,0.86,0.58,0.67,0.11,0.53,0.73
2016-07-25,0.84,0.57,0.67,0.09,0.53,0.72
2016-07-26,0.81,0.58,0.65,0.08,0.53,0.73
2016-07-27,0.78,0.54,0.6,0.07,0.5,0.68
2016-07-28,0.8,0.53,0.59,0.08,0.49,0.67
2016-07-29,0.8,0.51,0.58,0.06,0.49,0.65
2016-08-01,0.84,0.52,0.57,0.1,0.49,0.67
2016-08-02,0.88,0.56,0.62,0.09,0.52,0.72
2016-08-03,0.88,0.56,0.61,0.09,0.54,0.72
2016-08-04,0.86,0.52,0.53,0.1,0.51,0.67
2016-08-05,0.87,0.55,0.52,0.1,0.55,0.7
2016-08-08,0.87,0.56,0.5,0.12,0.55,0.71
2016-08-09,0.84,0.55,0.48,0.11,0.5,0.7
2016-08-10,0.83,0.53,0.43,0.1,0.48,0.68
2016-08-11,0.82,0.54,0.39,0.1,0.49,0.69
2016-08-12,0.81,0.52,0.38,0.09,0.48,0.69
2016-08-15,0.83,0.54,0.39,0.1,0.5,0.7
2016-08-16,0.83,0.58,0.41,0.1,0.5,0.76
2016-08-17,0.82,0.57,0.41,0.11,0.48,0.73
2016-08-18,0.83,0.54,0.41,0.12,0.47,0.71
2016-08-19,0.83,0.58,0.46,0.12,0.5,0.75
2016-08-22,0.8,0.54,0.43,0.13,0.47,0.71
2016-08-23,0.8,0.54,0.42,0.11,0.47,0.71
2016-08-24,0.8,0.54,0.42,0.12,0.46,0.72
2016-08-25,0.78,0.55,0.42,0.1,0.48,0.72
2016-08-26,0.79,0.54,0.4,0.1,0.48,0.74
2016-08-29,0.75,0.54,0.4,0.12,0.44,0.73
2016-08-30,0.77,0.53,0.49,0.13,0.43,0.72
2016-08-31,0.77,0.55,0.5,0.13,0.45,0.75
2016-09-01,0.79,0.56,0.55,0.13,0.45,0.76
2016-09-02,0.82,0.59,0.6,0.15,0.47,0.78
2016-09-05,0.82,0.59,0.58,0.15,0.47,0.84
2016-09-06,0.81,0.56,0.57,0.17,0.46,0.8
2016-09-07,0.81,0.55,0.58,0.15,0.46,0.79
2016-09-08,0.83,0.58,0.62,0.16,0.51,0.83
2016-09-09,0.89,0.64,0.68,0.19,0.57,0.89
2016-09-12,0.89,0.66,0.7,0.24,0.57,0.91
2016-09-13,0.93,0.69,0.71,0.23,0.63,0.93
2016-09-14,0.94,0.67,0.72,0.25,0.6,0.92
2016-09-15,0.96,0.68,0.75,0.23,0.62,0.93
2016-09-16,0.93,0.66,0.73,0.23,0.61,0.9
2016-09-19,0.93,0.67,0.74,0.23,0.61,0.92
2016-09-20,0.91,0.64,0.7,0.2,0.59,0.9
2016-09-21,0.88,0.66,0.7,0.2,0.57,0.9
2016-09-22,0.85,0.58,0.63,0.2,0.53,0.82
